Date,Start Date,Tenor,Swap Rate
2022-10-04,2037-10-05,3y,2.774434564031773
2022-10-04,2037-10-05,4y,2.7244395212340233
2022-10-04,2037-10-05,5y,2.670076514246959
2022-10-04,2037-10-05,8y,2.502498285518677
2022-10-05,2023-10-05,10y,3.1184732589250266
2022-10-05,2023-10-05,15y,3.092724876863331
2022-10-05,2023-10-05,18M,3.565838939114982
2022-10-05,2023-10-05,1y,3.6960607377391033
2022-10-05,2023-10-05,2y,3.472567087942745
2022-10-05,2023-10-05,3y,3.3472493701315686
2022-10-05,2023-10-05,4y,3.2726040611184093
2022-10-05,2023-10-05,5y,3.223113835462351
2022-10-05,2023-10-05,8y,3.136045132358883
2022-10-05,2024-04-05,10y,3.073790240549259
2022-10-05,2024-04-05,15y,3.0551756617935375
2022-10-05,2024-04-05,18M,3.3422610522359593
2022-10-05,2024-04-05,1y,3.4199991625215045
2022-10-05,2024-04-05,2y,3.2815123910583144
2022-10-05,2024-04-05,3y,3.2084361686145346
2022-10-05,2024-04-05,4y,3.165079868382982
2022-10-05,2024-04-05,5y,3.1311128511578676
2022-10-05,2024-04-05,8y,3.078616663449949
2022-10-05,2024-10-07,10y,3.0473148897505746
2022-10-05,2024-10-07,15y,3.02891079339992
2022-10-05,2024-10-07,18M,3.1917821448011843
2022-10-05,2024-10-07,1y,3.2399883341917626
2022-10-05,2024-10-07,2y,3.1631057420967017
2022-10-05,2024-10-07,3y,3.121698721035016
2022-10-05,2024-10-07,4y,3.0947915032094895
2022-10-05,2024-10-07,5y,3.071674491953642
2022-10-05,2024-10-07,8y,3.0432296704909643
2022-10-05,2025-10-06,10y,3.0273154910189226
2022-10-05,2025-10-06,15y,2.9962292075706602
2022-10-05,2025-10-06,18M,3.068150219122088
2022-10-05,2025-10-06,1y,3.084186033560535
2022-10-05,2025-10-06,2y,3.0601473731499738
2022-10-05,2025-10-06,3y,3.0440888406835533
2022-10-05,2025-10-06,4y,3.0267053492521736
2022-10-05,2025-10-06,5y,3.01587731474484
2022-10-05,2025-10-06,8y,3.01676989356849
2022-10-05,2026-10-05,10y,3.0231959616699737
2022-10-05,2026-10-05,15y,2.9688776281726748
2022-10-05,2026-10-05,18M,3.0302103476896067
2022-10-05,2026-10-05,1y,3.0355489526084143
2022-10-05,2026-10-05,2y,3.0233000990967693
2022-10-05,2026-10-05,3y,3.00674923330926
2022-10-05,2026-10-05,4y,2.997626859344166
2022-10-05,2026-10-05,5y,2.9945976860137153
2022-10-05,2026-10-05,8y,3.0141561393941783
2022-10-05,2027-10-05,10y,3.01964806431265
2022-10-05,2027-10-05,15y,2.937497021322798
2022-10-05,2027-10-05,18M,2.996897708480372
2022-10-05,2027-10-05,1y,3.0107107904372583
2022-10-05,2027-10-05,2y,2.991749635615359
2022-10-05,2027-10-05,3y,2.9843070046090636
2022-10-05,2027-10-05,4y,2.9836537707116397
2022-10-05,2027-10-05,5y,2.990750523221469
2022-10-05,2027-10-05,8y,3.017888162295541
2022-10-05,2030-10-07,10y,2.9842068749474246
2022-10-05,2030-10-07,15y,2.8082612700583582
2022-10-05,2030-10-07,18M,2.9911399279892517
2022-10-05,2030-10-07,1y,2.981480496238451
2022-10-05,2030-10-07,2y,3.001092244622716
2022-10-05,2030-10-07,3y,3.018433044880396
2022-10-05,2030-10-07,4y,3.0327195284243587
2022-10-05,2030-10-07,5y,3.0404246427268897
2022-10-05,2030-10-07,8y,3.0248441793665157
2022-10-05,2032-10-05,10y,2.904946870743213
2022-10-05,2032-10-05,15y,2.6920565168230914
2022-10-05,2032-10-05,18M,3.058468193310825
2022-10-05,2032-10-05,1y,3.0543720539082635
2022-10-05,2032-10-05,2y,3.065820797870101
2022-10-05,2032-10-05,3y,3.068383470701117
2022-10-05,2032-10-05,4y,3.0652831114631707
2022-10-05,2032-10-05,5y,3.052800733036089
2022-10-05,2032-10-05,8y,2.9797561676691418
2022-10-05,2037-10-05,10y,2.4753418292575846
2022-10-05,2037-10-05,15y,2.3252326028009946
2022-10-05,2037-10-05,18M,2.9072533476043723
2022-10-05,2037-10-05,1y,2.93033392536685
2022-10-05,2037-10-05,2y,2.8882971714254366
2022-10-05,2037-10-05,3y,2.8441235147272232
2022-10-05,2037-10-05,4y,2.792067746587458
2022-10-05,2037-10-05,5y,2.7363468238730064
2022-10-05,2037-10-05,8y,2.5668824877654908
2022-10-05,2023-10-05,10y,3.1184732589250266
2022-10-05,2023-10-05,15y,3.092724876863331
2022-10-05,2023-10-05,18M,3.565838939114982
2022-10-05,2023-10-05,1y,3.6960607377391033
2022-10-05,2023-10-05,2y,3.472567087942745
2022-10-05,2023-10-05,3y,3.3472493701315686
2022-10-05,2023-10-05,4y,3.2726040611184093
2022-10-05,2023-10-05,5y,3.223113835462351
2022-10-05,2023-10-05,8y,3.136045132358883
2022-10-05,2024-04-05,10y,3.073790240549259
2022-10-05,2024-04-05,15y,3.0551756617935375
2022-10-05,2024-04-05,18M,3.3422610522359593
2022-10-05,2024-04-05,1y,3.4199991625215045
2022-10-05,2024-04-05,2y,3.2815123910583144
2022-10-05,2024-04-05,3y,3.2084361686145346
2022-10-05,2024-04-05,4y,3.165079868382982
2022-10-05,2024-04-05,5y,3.1311128511578676
2022-10-05,2024-04-05,8y,3.078616663449949
2022-10-05,2024-10-07,10y,3.0473148897505746
2022-10-05,2024-10-07,15y,3.02891079339992
2022-10-05,2024-10-07,18M,3.1917821448011843
2022-10-05,2024-10-07,1y,3.2399883341917626
2022-10-05,2024-10-07,2y,3.1631057420967017
2022-10-05,2024-10-07,3y,3.121698721035016
2022-10-05,2024-10-07,4y,3.0947915032094895
2022-10-05,2024-10-07,5y,3.071674491953642
2022-10-05,2024-10-07,8y,3.0432296704909643
2022-10-05,2025-10-06,10y,3.0273154910189226
2022-10-05,2025-10-06,15y,2.9962292075706602
2022-10-05,2025-10-06,18M,3.068150219122088
2022-10-05,2025-10-06,1y,3.084186033560535
2022-10-05,2025-10-06,2y,3.0601473731499738
2022-10-05,2025-10-06,3y,3.0440888406835533
2022-10-05,2025-10-06,4y,3.0267053492521736
2022-10-05,2025-10-06,5y,3.01587731474484
2022-10-05,2025-10-06,8y,3.01676989356849
2022-10-05,2026-10-05,10y,3.0231959616699737
2022-10-05,2026-10-05,15y,2.9688776281726748
2022-10-05,2026-10-05,18M,3.0302103476896067
2022-10-05,2026-10-05,1y,3.0355489526084143
2022-10-05,2026-10-05,2y,3.0233000990967693
2022-10-05,2026-10-05,3y,3.00674923330926
2022-10-05,2026-10-05,4y,2.997626859344166
2022-10-05,2026-10-05,5y,2.9945976860137153
2022-10-05,2026-10-05,8y,3.0141561393941783
2022-10-05,2027-10-05,10y,3.01964806431265
2022-10-05,2027-10-05,15y,2.937497021322798
2022-10-05,2027-10-05,18M,2.996897708480372
2022-10-05,2027-10-05,1y,3.0107107904372583
2022-10-05,2027-10-05,2y,2.991749635615359
2022-10-05,2027-10-05,3y,2.9843070046090636
2022-10-05,2027-10-05,4y,2.9836537707116397
2022-10-05,2027-10-05,5y,2.990750523221469
2022-10-05,2027-10-05,8y,3.017888162295541
2022-10-05,2030-10-07,10y,2.9842068749474246
2022-10-05,2030-10-07,15y,2.8082612700583582
2022-10-05,2030-10-07,18M,2.9911399279892517
2022-10-05,2030-10-07,1y,2.981480496238451
2022-10-05,2030-10-07,2y,3.001092244622716
2022-10-05,2030-10-07,3y,3.018433044880396
2022-10-05,2030-10-07,4y,3.0327195284243587
2022-10-05,2030-10-07,5y,3.0404246427268897
2022-10-05,2030-10-07,8y,3.0248441793665157
2022-10-05,2032-10-05,10y,2.904946870743213
2022-10-05,2032-10-05,15y,2.6920565168230914
2022-10-05,2032-10-05,18M,3.058468193310825
2022-10-05,2032-10-05,1y,3.0543720539082635
2022-10-05,2032-10-05,2y,3.065820797870101
2022-10-05,2032-10-05,3y,3.068383470701117
2022-10-05,2032-10-05,4y,3.0652831114631707
2022-10-05,2032-10-05,5y,3.052800733036089
2022-10-05,2032-10-05,8y,2.9797561676691418
2022-10-05,2037-10-05,10y,2.4753418292575846
2022-10-05,2037-10-05,15y,2.3252326028009946
2022-10-05,2037-10-05,18M,2.9072533476043723
2022-10-05,2037-10-05,1y,2.93033392536685
2022-10-05,2037-10-05,2y,2.8882971714254366
2022-10-05,2037-10-05,3y,2.8441235147272232
2022-10-05,2037-10-05,4y,2.792067746587458
2022-10-05,2037-10-05,5y,2.7363468238730064
2022-10-05,2037-10-05,8y,2.5668824877654908
2022-10-06,2023-10-06,10y,3.167421824499865
2022-10-06,2023-10-06,15y,3.1262593655987763
2022-10-06,2023-10-06,18M,3.6615838180209934
2022-10-06,2023-10-06,1y,3.8008092909601934
2022-10-06,2023-10-06,2y,3.5601029490039995
2022-10-06,2023-10-06,3y,3.4276360953008
2022-10-06,2023-10-06,4y,3.349549601324141
2022-10-06,2023-10-06,5y,3.2952246950256407
2022-10-06,2023-10-06,8y,3.1931521204991764
2022-10-06,2024-04-08,10y,3.116826948044875
2022-10-06,2024-04-08,15y,3.083807559593923
2022-10-06,2024-04-08,18M,3.4213058089064443
2022-10-06,2024-04-08,1y,3.508562581560538
2022-10-06,2024-04-08,2y,3.3558418178749285
2022-10-06,2024-04-08,3y,3.281351468052195
2022-10-06,2024-04-08,4y,3.2342816764316176
2022-10-06,2024-04-08,5y,3.1955475391238384
2022-10-06,2024-04-08,8y,3.129486430361914
2022-10-06,2024-10-07,10y,3.0854692975484257
2022-10-06,2024-10-07,15y,3.053497520965449
2022-10-06,2024-10-07,18M,3.2587512780126864
2022-10-06,2024-10-07,1y,3.310116195546124
2022-10-06,2024-10-07,2y,3.2314458466189855
2022-10-06,2024-10-07,3y,3.189230027003493
2022-10-06,2024-10-07,4y,3.158362307230296
2022-10-06,2024-10-07,5y,3.130140663876843
2022-10-06,2024-10-07,8y,3.0890162586737606
2022-10-06,2025-10-06,10y,3.0584289886362654
2022-10-06,2025-10-06,15y,3.014264592455717
2022-10-06,2025-10-06,18M,3.135451195796144
2022-10-06,2025-10-06,1y,3.150612660631006
2022-10-06,2025-10-06,2y,3.1262723643606605
2022-10-06,2025-10-06,3y,3.1053536403271895
2022-10-06,2025-10-06,4y,3.081987626969645
2022-10-06,2025-10-06,5y,3.0656642917259327
2022-10-06,2025-10-06,8y,3.0545529252723225
2022-10-06,2026-10-06,10y,3.0473441336164804
2022-10-06,2026-10-06,15y,2.980520291631137
2022-10-06,2026-10-06,18M,3.0923057044015945
2022-10-06,2026-10-06,1y,3.10123325603681
2022-10-06,2026-10-06,2y,3.081749340111276
2022-10-06,2026-10-06,3y,3.0578641124446975
2022-10-06,2026-10-06,4y,3.0429198149799443
2022-10-06,2026-10-06,5y,3.0357019025746883
2022-10-06,2026-10-06,8y,3.043650216489161
2022-10-06,2027-10-06,10y,3.0361667583750656
2022-10-06,2027-10-06,15y,2.9428050346038592
2022-10-06,2027-10-06,18M,3.0441979256139433
2022-10-06,2027-10-06,1y,3.06171352997592
2022-10-06,2027-10-06,2y,3.035351162804189
2022-10-06,2027-10-06,3y,3.0224023037567846
2022-10-06,2027-10-06,4y,3.0181607550853693
2022-10-06,2027-10-06,5y,3.021904597847871
2022-10-06,2027-10-06,8y,3.0390144311880984
2022-10-06,2030-10-07,10y,2.982771695390413
2022-10-06,2030-10-07,15y,2.801352312437713
2022-10-06,2030-10-07,18M,3.0129743663410493
2022-10-06,2030-10-07,1y,3.0045729578597578
2022-10-06,2030-10-07,2y,3.0210700484020583
2022-10-06,2030-10-07,3y,3.0338364361649024
2022-10-06,2030-10-07,4y,3.0445255801567357
2022-10-06,2030-10-07,5y,3.050138171849904
2022-10-06,2030-10-07,8y,3.0283169824092195
2022-10-06,2032-10-06,10y,2.8944334645585412
2022-10-06,2032-10-06,15y,2.678061731188672
2022-10-06,2032-10-06,18M,3.0627870204251324
2022-10-06,2032-10-06,1y,3.060376092340779
2022-10-06,2032-10-06,2y,3.0691253110908256
2022-10-06,2032-10-06,3y,3.0707854657688407
2022-10-06,2032-10-06,4y,3.0668006027914183
2022-10-06,2032-10-06,5y,3.052538138607521
2022-10-06,2032-10-06,8y,2.9718175754084823
2022-10-06,2037-10-06,10y,2.4533046089188093
2022-10-06,2037-10-06,15y,2.2964482659293304
2022-10-06,2037-10-06,18M,2.8896516233719782
2022-10-06,2037-10-06,1y,2.914448326852845
2022-10-06,2037-10-06,2y,2.8691922641301097
2022-10-06,2037-10-06,3y,2.82239504010502
2022-10-06,2037-10-06,4y,2.7699099821698714
2022-10-06,2037-10-06,5y,2.714171890261724
2022-10-06,2037-10-06,8y,2.546321075375727
2022-10-07,2023-10-09,10y,3.1999207612766636
2022-10-07,2023-10-09,15y,3.1564484666989157
2022-10-07,2023-10-09,18M,3.73109945734385
2022-10-07,2023-10-09,1y,3.8735039785692176
2022-10-07,2023-10-09,2y,3.6263471889868475
2022-10-07,2023-10-09,3y,3.487995670536194
2022-10-07,2023-10-09,4y,3.4042185189196528
2022-10-07,2023-10-09,5y,3.3442985800571265
2022-10-07,2023-10-09,8y,3.2285490009660402
2022-10-07,2024-04-08,10y,3.1472430570083683
2022-10-07,2024-04-08,15y,3.112686547613443
2022-10-07,2024-04-08,18M,3.487763157153699
2022-10-07,2024-04-08,1y,3.577874010393706
2022-10-07,2024-04-08,2y,3.419455588286989
2022-10-07,2024-04-08,3y,3.3380175383813744
2022-10-07,2024-04-08,4y,3.2852322086235612
2022-10-07,2024-04-08,5y,3.239968117824195
2022-10-07,2024-04-08,8y,3.1618852114153064
2022-10-07,2024-10-07,10y,3.113185170256701
2022-10-07,2024-10-07,15y,3.0804002378274316
2022-10-07,2024-10-07,18M,3.319442491236218
2022-10-07,2024-10-07,1y,3.37367668258712
2022-10-07,2024-10-07,2y,3.2877481264087827
2022-10-07,2024-10-07,3y,3.240111570427604
2022-10-07,2024-10-07,4y,3.202690905243282
2022-10-07,2024-10-07,5y,3.1683136726821117
2022-10-07,2024-10-07,8y,3.117835450340477
2022-10-07,2025-10-07,10y,3.0817435905376565
2022-10-07,2025-10-07,15y,3.0378393226441625
2022-10-07,2025-10-07,18M,3.1816608367624766
2022-10-07,2025-10-07,1y,3.1992537007730055
2022-10-07,2025-10-07,2y,3.170347115254534
2022-10-07,2025-10-07,3y,3.142468804771232
2022-10-07,2025-10-07,4y,3.1132418993641466
2022-10-07,2025-10-07,5y,3.092710305358651
2022-10-07,2025-10-07,8y,3.0775147477442215
2022-10-07,2026-10-07,10y,3.0679169921691534
2022-10-07,2026-10-07,15y,3.0019681177453337
2022-10-07,2026-10-07,18M,3.127898539521332
2022-10-07,2026-10-07,1y,3.140598146357883
2022-10-07,2026-10-07,2y,3.112955354349372
2022-10-07,2026-10-07,3y,3.082959856783664
2022-10-07,2026-10-07,4y,3.0641443969956716
2022-10-07,2026-10-07,5y,3.0544351093018562
2022-10-07,2026-10-07,8y,3.0631162002026873
2022-10-07,2027-10-07,10y,3.0549402733433197
2022-10-07,2027-10-07,15y,2.962800649470979
2022-10-07,2027-10-07,18M,3.0639983644184543
2022-10-07,2027-10-07,1y,3.0847514128717424
2022-10-07,2027-10-07,2y,3.052988759762864
2022-10-07,2027-10-07,3y,3.0372091717796246
2022-10-07,2027-10-07,4y,3.031360792441954
2022-10-07,2027-10-07,5y,3.0358211224993603
2022-10-07,2027-10-07,8y,3.056356006715358
2022-10-07,2030-10-07,10y,3.0041868920032373
2022-10-07,2030-10-07,15y,2.8234910294612736
2022-10-07,2030-10-07,18M,3.0233808627290433
2022-10-07,2030-10-07,1y,3.01282804565317
2022-10-07,2030-10-07,2y,3.033591443411355
2022-10-07,2030-10-07,3y,3.0492221875255696
2022-10-07,2030-10-07,4y,3.0619705175985654
2022-10-07,2030-10-07,5y,3.069163586370642
2022-10-07,2030-10-07,8y,3.0494251402587698
2022-10-07,2032-10-07,10y,2.9180796305785783
2022-10-07,2032-10-07,15y,2.7013538501577035
2022-10-07,2032-10-07,18M,3.084928715851729
2022-10-07,2032-10-07,1y,3.0818199483140405
2022-10-07,2032-10-07,2y,3.09185873174358
2022-10-07,2032-10-07,3y,3.0945465865046686
2022-10-07,2032-10-07,4y,3.091030260999442
2022-10-07,2032-10-07,5y,3.0769074692084066
2022-10-07,2032-10-07,8y,2.995765301772116
2022-10-07,2037-10-07,10y,2.4755009934579952
2022-10-07,2037-10-07,15y,2.3156828468215225
2022-10-07,2037-10-07,18M,2.9129175802661376
2022-10-07,2037-10-07,1y,2.9380133465016467
2022-10-07,2037-10-07,2y,2.8922366186935067
2022-10-07,2037-10-07,3y,2.8452794323343906
2022-10-07,2037-10-07,4y,2.792642518669981
2022-10-07,2037-10-07,5y,2.7367748027760896
2022-10-07,2037-10-07,8y,2.568711780148204
2022-10-10,2023-10-10,10y,3.1999376789660388
2022-10-10,2023-10-10,15y,3.156457003817423
2022-10-10,2023-10-10,18M,3.7304795070798926
2022-10-10,2023-10-10,1y,3.8726969246840772
2022-10-10,2023-10-10,2y,3.6258796788828476
2022-10-10,2023-10-10,3y,3.486861836046179
2022-10-10,2023-10-10,4y,3.4042605911088764
2022-10-10,2023-10-10,5y,3.344333114968806
2022-10-10,2023-10-10,8y,3.2285024552425385
2022-10-10,2024-04-10,10y,3.146802471636338
2022-10-10,2024-04-10,15y,3.11222689714563
2022-10-10,2024-04-10,18M,3.485495805596278
2022-10-10,2024-04-10,1y,3.575117205746656
2022-10-10,2024-04-10,2y,3.4176409279320366
2022-10-10,2024-04-10,3y,3.3363288212894955
2022-10-10,2024-04-10,4y,3.284451008785734
2022-10-10,2024-04-10,5y,3.239151193305116
2022-10-10,2024-04-10,8y,3.161204526137661
2022-10-10,2024-10-10,10y,3.1127789553767653
2022-10-10,2024-10-10,15y,3.0798998158413244
2022-10-10,2024-10-10,18M,3.317482013869335
2022-10-10,2024-10-10,1y,3.3710807052800598
2022-10-10,2024-10-10,2y,3.285585205485677
2022-10-10,2024-10-10,3y,3.2386304319089376
2022-10-10,2024-10-10,4y,3.2019849673714345
2022-10-10,2024-10-10,5y,3.1675812031859354
2022-10-10,2024-10-10,8y,3.1172367426989096
2022-10-10,2025-10-10,10y,3.0815971836990523
2022-10-10,2025-10-10,15y,3.0376476222482127
2022-10-10,2025-10-10,18M,3.1809518595797144
2022-10-10,2025-10-10,1y,3.198249586892704
2022-10-10,2025-10-10,2y,3.169633949173281
2022-10-10,2025-10-10,3y,3.1422719116822617
2022-10-10,2025-10-10,4y,3.1129388515064327
2022-10-10,2025-10-10,5y,3.092310741734254
2022-10-10,2025-10-10,8y,3.0773497551249402
2022-10-10,2026-10-12,10y,3.067686159348064
2022-10-10,2026-10-12,15y,3.0012171739362925
2022-10-10,2026-10-12,18M,3.1270551761406797
2022-10-10,2026-10-12,1y,3.1398361222622224
2022-10-10,2026-10-12,2y,3.112430731353198
2022-10-10,2026-10-12,3y,3.082327543951468
2022-10-10,2026-10-12,4y,3.0633616667398633
2022-10-10,2026-10-12,5y,3.0539517196321904
2022-10-10,2026-10-12,8y,3.0629342736237293
2022-10-10,2027-10-11,10y,3.054740838331334
2022-10-10,2027-10-11,15y,2.962074354625438
2022-10-10,2027-10-11,18M,3.0634902282116188
2022-10-10,2027-10-11,1y,3.0845034612777837
2022-10-10,2027-10-11,2y,3.052527045274923
2022-10-10,2027-10-11,3y,3.0367272096555395
2022-10-10,2027-10-11,4y,3.031054522046234
2022-10-10,2027-10-11,5y,3.0357132999519623
2022-10-10,2027-10-11,8y,3.056294406565084
2022-10-10,2030-10-10,10y,3.0041067468074547
2022-10-10,2030-10-10,15y,2.823385915737567
2022-10-10,2030-10-10,18M,3.023624941091772
2022-10-10,2030-10-10,1y,3.0130124104513207
2022-10-10,2030-10-10,2y,3.033868733213688
2022-10-10,2030-10-10,3y,3.0495185467279557
2022-10-10,2030-10-10,4y,3.062131288196656
2022-10-10,2030-10-10,5y,3.0692949602484063
2022-10-10,2030-10-10,8y,3.0492162687631947
2022-10-10,2032-10-11,10y,2.9169972762347465
2022-10-10,2032-10-11,15y,2.700526245593075
2022-10-10,2032-10-11,18M,3.0852153034339027
2022-10-10,2032-10-11,1y,3.082296999956347
2022-10-10,2032-10-11,2y,3.0921137595108505
2022-10-10,2032-10-11,3y,3.0946725807782833
2022-10-10,2032-10-11,4y,3.090834262853975
2022-10-10,2032-10-11,5y,3.0765916596369878
2022-10-10,2032-10-11,8y,2.995422886874335
2022-10-10,2037-10-12,10y,2.473661046280562
2022-10-10,2037-10-12,15y,2.314276162628655
2022-10-10,2037-10-12,18M,2.9115900805313983
2022-10-10,2037-10-12,1y,2.936737504529254
2022-10-10,2037-10-12,2y,2.890859384136165
2022-10-10,2037-10-12,3y,2.844131684718005
2022-10-10,2037-10-12,4y,2.7906081014097266
2022-10-10,2037-10-12,5y,2.7348249104808025
2022-10-10,2037-10-12,8y,2.5675551464964963
2022-10-11,2023-10-11,10y,3.2528913866340714
2022-10-11,2023-10-11,15y,3.2068967657746716
2022-10-11,2023-10-11,18M,3.743014698855529
2022-10-11,2023-10-11,1y,3.8745681090760415
2022-10-11,2023-10-11,2y,3.644406861090725
2022-10-11,2023-10-11,3y,3.5129292335221356
2022-10-11,2023-10-11,4y,3.4324664612485796
2022-10-11,2023-10-11,5y,3.37930961181701
2022-10-11,2023-10-11,8y,3.278518736213905
2022-10-11,2024-04-11,10y,3.203199429269432
2022-10-11,2024-04-11,15y,3.1643905905904983
2022-10-11,2024-04-11,18M,3.513725943300096
2022-10-11,2024-04-11,1y,3.598002124344485
2022-10-11,2024-04-11,2y,3.448902703756604
2022-10-11,2024-04-11,3y,3.3689594368112648
2022-10-11,2024-04-11,4y,3.3207365617149964
2022-10-11,2024-04-11,5y,3.282713236872615
2022-10-11,2024-04-11,8y,3.2166626080439222
2022-10-11,2024-10-11,10y,3.171496279007647
2022-10-11,2024-10-11,15y,3.1329924047297357
2022-10-11,2024-10-11,18M,3.3558040618132177
2022-10-11,2024-10-11,1y,3.40865295370141
2022-10-11,2024-10-11,2y,3.3239307040622488
2022-10-11,2024-10-11,3y,3.275906602342719
2022-10-11,2024-10-11,4y,3.245762137271768
2022-10-11,2024-10-11,5y,3.218076287542086
2022-10-11,2024-10-11,8y,3.176406295933618
2022-10-11,2025-10-13,10y,3.1415398076117076
2022-10-11,2025-10-13,15y,3.0899503610458847
2022-10-11,2025-10-13,18M,3.2159866775803354
2022-10-11,2025-10-13,1y,3.2356543238902367
2022-10-11,2025-10-13,2y,3.205642595356204
2022-10-11,2025-10-13,3y,3.1873732940233093
2022-10-11,2025-10-13,4y,3.166050655376228
2022-10-11,2025-10-13,5y,3.1507011172636634
2022-10-11,2025-10-13,8y,3.1392767142444953
2022-10-11,2026-10-12,10y,3.12899034599965
2022-10-11,2026-10-12,15y,3.0536391118290225
2022-10-11,2026-10-12,18M,3.1697627381236875
2022-10-11,2026-10-12,1y,3.174952477310986
2022-10-11,2026-10-12,2y,3.162329148146585
2022-10-11,2026-10-12,3y,3.14177601889165
2022-10-11,2026-10-12,4y,3.127993855510991
2022-10-11,2026-10-12,5y,3.1203568188987143
2022-10-11,2026-10-12,8y,3.12744978210632
2022-10-11,2027-10-11,10y,3.1170754503348994
2022-10-11,2027-10-11,15y,3.0144187961055264
2022-10-11,2027-10-11,18M,3.13267824238471
2022-10-11,2027-10-11,1y,3.1495374309255726
2022-10-11,2027-10-11,2y,3.124602764060727
2022-10-11,2027-10-11,3y,3.1116716873172394
2022-10-11,2027-10-11,4y,3.105779155824564
2022-10-11,2027-10-11,5y,3.109444955454788
2022-10-11,2027-10-11,8y,3.1231603196547
2022-10-11,2030-10-11,10y,3.0528493052185786
2022-10-11,2030-10-11,15y,2.8654599215912406
2022-10-11,2030-10-11,18M,3.0969613420596556
2022-10-11,2030-10-11,1y,3.087247016799471
2022-10-11,2030-10-11,2y,3.1058695526380276
2022-10-11,2030-10-11,3y,3.1177196996831986
2022-10-11,2030-10-11,4y,3.126679318814744
2022-10-11,2030-10-11,5y,3.130866990545794
2022-10-11,2030-10-11,8y,3.1027913165934673
2022-10-11,2032-10-11,10y,2.9560188908097165
2022-10-11,2032-10-11,15y,2.735170423526801
2022-10-11,2032-10-11,18M,3.143446985804723
2022-10-11,2032-10-11,1y,3.142560344147248
2022-10-11,2032-10-11,2y,3.148772419091367
2022-10-11,2032-10-11,3y,3.1488038061671726
2022-10-11,2032-10-11,4y,3.1425840551491855
2022-10-11,2032-10-11,5y,3.1258654494999263
2022-10-11,2032-10-11,8y,3.0375904024682643
2022-10-11,2037-10-12,10y,2.4989179454411645
2022-10-11,2037-10-12,15y,2.3349991368985146
2022-10-11,2037-10-12,18M,2.9430083958061863
2022-10-11,2037-10-12,1y,2.969393874036383
2022-10-11,2037-10-12,2y,2.92121846079909
2022-10-11,2037-10-12,3y,2.8728047587868812
2022-10-11,2037-10-12,4y,2.8181377894509705
2022-10-11,2037-10-12,5y,2.76179035749308
2022-10-11,2037-10-12,8y,2.5941757646076593
2022-10-12,2023-10-12,10y,3.230946416520696
2022-10-12,2023-10-12,15y,3.1973588458970394
2022-10-12,2023-10-12,18M,3.6794837164803287
2022-10-12,2023-10-12,1y,3.8133928332509504
2022-10-12,2023-10-12,2y,3.58292042059785
2022-10-12,2023-10-12,3y,3.455550328489397
2022-10-12,2023-10-12,4y,3.380690970351786
2022-10-12,2023-10-12,5y,3.3340451941340477
2022-10-12,2023-10-12,8y,3.2484848789785685
2022-10-12,2024-04-12,10y,3.1846312966238495
2022-10-12,2024-04-12,15y,3.157259981032513
2022-10-12,2024-04-12,18M,3.447151936072684
2022-10-12,2024-04-12,1y,3.5269439139901033
2022-10-12,2024-04-12,2y,3.386371561928423
2022-10-12,2024-04-12,3y,3.3128018729053452
2022-10-12,2024-04-12,4y,3.272026732514173
2022-10-12,2024-04-12,5y,3.241194446128571
2022-10-12,2024-04-12,8y,3.1902041821426743
2022-10-12,2024-10-14,10y,3.1573713337342895
2022-10-12,2024-10-14,15y,3.128951922836856
2022-10-12,2024-10-14,18M,3.294473993833157
2022-10-12,2024-10-14,1y,3.3425176033560646
2022-10-12,2024-10-14,2y,3.265976767413916
2022-10-12,2024-10-14,3y,3.2256156896847417
2022-10-12,2024-10-14,4y,3.2033318405538322
2022-10-12,2024-10-14,5y,3.1823599236643463
2022-10-12,2024-10-14,8y,3.1549863566573375
2022-10-12,2025-10-13,10y,3.136963998248506
2022-10-12,2025-10-13,15y,3.0929523302517232
2022-10-12,2025-10-13,18M,3.171232097331949
2022-10-12,2025-10-13,1y,3.1875474512496496
2022-10-12,2025-10-13,2y,3.164817878012458
2022-10-12,2025-10-13,3y,3.1545795230892697
2022-10-12,2025-10-13,4y,3.1395065388993606
2022-10-12,2025-10-13,5y,3.128739384061014
2022-10-12,2025-10-13,8y,3.129140509008546
2022-10-12,2026-10-12,10y,3.13171862011399
2022-10-12,2026-10-12,15y,3.061968012945438
2022-10-12,2026-10-12,18M,3.140944497053895
2022-10-12,2026-10-12,1y,3.141593006472019
2022-10-12,2026-10-12,2y,3.137499803040629
2022-10-12,2026-10-12,3y,3.12278022768908
2022-10-12,2026-10-12,4y,3.113032055290301
2022-10-12,2026-10-12,5y,3.1090835523487477
2022-10-12,2026-10-12,8y,3.126165562917867
2022-10-12,2027-10-12,10y,3.1256048567667323
2022-10-12,2027-10-12,15y,3.0270093546123333
2022-10-12,2027-10-12,18M,3.119095012010504
2022-10-12,2027-10-12,1y,3.1332995780161266
2022-10-12,2027-10-12,2y,3.1129921690169975
2022-10-12,2027-10-12,3y,3.1030139919216286
2022-10-12,2027-10-12,4y,3.100401126019392
2022-10-12,2027-10-12,5y,3.1075936565023308
2022-10-12,2027-10-12,8y,3.128953787343848
2022-10-12,2030-10-14,10y,3.070863544502538
2022-10-12,2030-10-14,15y,2.884552415721253
